Category,Sub-Category,Sales,Quantity,Discount,Profit
Office Supplies,Binders,5.984000000000001,2,0.2,2.2439999999999998
Technology,Phones,861.76,4,0.0,249.91039999999998
Office Supplies,Storage,66.96,4,0.0,2.6783999999999963
Office Supplies,Binders,6.24,2,0.0,3.0576
Furniture,Chairs,435.16800000000006,4,0.2,-59.83560000000004
Office Supplies,Fasteners,14.9,5,0.0,6.853999999999999
Office Supplies,Appliances,15.8,4,0.0,4.1080000000000005
Furniture,Furnishings,72.9,5,0.0,26.973000000000003
Furniture,Tables,206.35200000000003,3,0.2,5.158799999999985
Technology,Phones,7.992000000000001,1,0.2,2.6972999999999994
Office Supplies,Storage,81.36000000000001,5,0.2,-19.32300000000001
Office Supplies,Binders,20.232000000000003,8,0.7,-16.1856
Office Supplies,Appliances,389.05600000000004,4,0.2,48.63199999999995
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Office Supplies,Paper,41.47200000000001,8,0.2,14.5152
Office Supplies,Paper,33.36,4,0.0,16.68
Furniture,Bookcases,90.882,3,0.7,-190.85220000000004
Technology,Phones,15.991999999999999,1,0.2,-2.998500000000002
Furniture,Chairs,120.78399999999999,1,0.2,13.588199999999986
Technology,Phones,519.792,4,0.4,-112.62159999999994
Technology,Accessories,31.176000000000002,3,0.2,-5.4558000000000035
Office Supplies,Paper,10.368000000000002,2,0.2,3.6288
Office Supplies,Binders,2.7240000000000006,2,0.7,-1.9067999999999996
Furniture,Furnishings,254.35200000000003,3,0.2,0.0
Office Supplies,Binders,3.762,3,0.7,-2.758799999999999
Office Supplies,Paper,10.272000000000002,3,0.2,3.209999999999998
Technology,Phones,659.97,3,0.0,197.99099999999996
Technology,Phones,113.72999999999999,3,0.0,32.98169999999999
Office Supplies,Binders,5.104,1,0.2,1.6587999999999996
Office Supplies,Paper,16.448,2,0.2,5.551199999999998
Office Supplies,Appliances,81.92,4,0.0,22.1184
Furniture,Furnishings,254.89999999999998,5,0.0,76.46999999999998
Office Supplies,Fasteners,15.120000000000001,5,0.2,4.913999999999999
Office Supplies,Art,7.872,3,0.2,0.8855999999999988
Office Supplies,Binders,8.32,5,0.2,2.808
Technology,Phones,89.94999999999999,5,0.0,43.175999999999995
Office Supplies,Labels,25.2,4,0.0,11.591999999999999
Office Supplies,Labels,37.589999999999996,3,0.0,17.667299999999997
Office Supplies,Storage,14.97,1,0.0,4.191600000000001
Technology,Accessories,1.98,2,0.0,0.891
Office Supplies,Binders,39.93600000000001,4,0.7,-26.623999999999995
Technology,Accessories,18.464,2,0.2,2.308
Office Supplies,Binders,4.896000000000001,3,0.7,-3.427199999999999
Furniture,Bookcases,145.764,6,0.7,-247.79879999999997
Office Supplies,Binders,9.612,6,0.7,-7.369199999999999
Technology,Accessories,199.75,5,0.0,87.89000000000001
Furniture,Tables,1673.1839999999997,12,0.2,20.914800000000014
Furniture,Furnishings,12.18,7,0.0,3.8975999999999997
Office Supplies,Appliances,57.68,4,0.0,19.034399999999998
Technology,Phones,263.96,4,0.0,76.54839999999999
Technology,Accessories,299.94,6,0.0,128.97420000000002
Office Supplies,Supplies,25.76,7,0.0,0.5151999999999992
Technology,Phones,271.9,2,0.0,78.85099999999997
Furniture,Furnishings,45.839999999999996,3,0.0,15.5856
Furniture,Furnishings,9.82,2,0.0,3.2405999999999997
Office Supplies,Fasteners,93.36,12,0.0,0.9335999999999984
Office Supplies,Storage,541.24,4,0.0,5.412400000000048
Office Supplies,Paper,106.32,3,0.0,49.97039999999999
Furniture,Chairs,1323.8999999999999,5,0.0,383.9309999999999
Office Supplies,Paper,126.624,6,0.2,41.15279999999999
Technology,Phones,125.944,7,0.2,15.742999999999984
Office Supplies,Binders,663.92,5,0.2,207.47499999999994
Technology,Accessories,120.0,8,0.0,13.200000000000003
Office Supplies,Fasteners,3.29,1,0.0,1.4805
Furniture,Furnishings,18.84,3,0.0,6.0287999999999995
Furniture,Furnishings,60.67200000000001,6,0.2,12.892799999999998
Office Supplies,Art,30.816000000000003,9,0.2,2.6964000000000006
Technology,Phones,52.792,1,0.2,4.619300000000003
Office Supplies,Appliances,83.9,10,0.0,20.975
Office Supplies,Paper,11.76,2,0.0,5.7623999999999995
Office Supplies,Appliances,4.991999999999999,3,0.8,-12.979200000000002
Office Supplies,Envelopes,87.92,5,0.2,29.673000000000005
Furniture,Chairs,657.93,5,0.3,-93.98999999999995
Office Supplies,Binders,1.0439999999999998,1,0.8,-1.8270000000000004
Furniture,Furnishings,210.68,2,0.0,50.563199999999995
Office Supplies,Storage,78.8,1,0.0,1.5760000000000076
Technology,Accessories,19.99,1,0.0,6.796599999999998
Office Supplies,Storage,772.68,4,0.0,108.17520000000002
Technology,Accessories,106.08000000000001,6,0.2,-9.281999999999996
Furniture,Furnishings,23.076,3,0.6,-10.961100000000002
Office Supplies,Paper,25.920000000000005,5,0.2,9.072
Office Supplies,Paper,47.952000000000005,3,0.2,16.183799999999998
Office Supplies,Binders,0.9839999999999998,2,0.8,-1.476
Furniture,Furnishings,75.38400000000001,9,0.6,-20.730599999999995
Office Supplies,Labels,4.608,2,0.2,1.6704
Office Supplies,Binders,37.68,6,0.0,16.955999999999996
Office Supplies,Appliances,41.910000000000004,3,0.0,10.896600000000003
Furniture,Bookcases,435.999,3,0.15,5.1293999999999755
Furniture,Chairs,388.70400000000006,6,0.2,38.87040000000002
Office Supplies,Storage,572.58,6,0.0,34.354799999999955
Technology,Accessories,33.18,2,0.0,11.613
Technology,Accessories,63.88,4,0.0,24.913200000000003
Furniture,Furnishings,26.72,1,0.0,11.756800000000002
Office Supplies,Binders,295.056,9,0.2,106.95779999999998
Office Supplies,Appliances,393.25,5,0.0,129.77249999999998
Office Supplies,Binders,2.2140000000000004,3,0.7,-1.4760000000000004
Office Supplies,Paper,16.272000000000002,3,0.2,5.288399999999998
Office Supplies,Appliances,706.86,7,0.0,197.92079999999999
Office Supplies,Binders,5.970000000000001,5,0.7,-4.577
Furniture,Furnishings,21.184,1,0.2,4.7664
Office Supplies,Appliances,41.376,6,0.2,3.103200000000001
Office Supplies,Art,17.94,3,0.0,4.485
Office Supplies,Binders,2.6550000000000002,1,0.7,-1.8584999999999994
Office Supplies,Storage,892.35,5,0.0,267.7049999999999
Furniture,Bookcases,307.666,2,0.15,28.956799999999973
Office Supplies,Storage,728.82,9,0.0,29.15279999999997
Office Supplies,Binders,41.36,5,0.2,13.959
Technology,Phones,43.176,3,0.2,15.1116
Furniture,Furnishings,4.16,2,0.0,1.7472000000000003
Office Supplies,Paper,61.4,5,0.0,28.857999999999997
Office Supplies,Binders,24.448,2,0.2,8.8624
Technology,Phones,263.96,4,0.0,71.26920000000001
Technology,Phones,359.96999999999997,3,0.0,100.7916
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Storage,116.82,3,0.0,5.840999999999987
Office Supplies,Binders,276.78400000000005,2,0.2,89.95479999999999
Technology,Accessories,239.96999999999997,3,0.0,86.38919999999999
Furniture,Furnishings,16.02,6,0.0,6.0876
Office Supplies,Storage,454.56000000000006,5,0.2,-107.95800000000004
Furniture,Furnishings,141.42,5,0.6,-187.38150000000002
Furniture,Chairs,310.74399999999997,4,0.3,-26.635199999999998
Office Supplies,Art,12.736,4,0.2,2.228799999999999
Office Supplies,Binders,6.469999999999998,5,0.8,-9.705000000000002
Office Supplies,Binders,13.747999999999998,14,0.8,-22.684200000000004
Office Supplies,Appliances,15.223999999999997,2,0.8,-38.82120000000001
Furniture,Furnishings,27.42,3,0.0,9.322799999999999
Office Supplies,Binders,165.98,1,0.0,74.69099999999999
Technology,Accessories,75.0,3,0.0,18.0
Office Supplies,Binders,134.27200000000002,8,0.2,46.99519999999999
Office Supplies,Labels,146.544,6,0.2,47.626799999999996
Office Supplies,Paper,131.904,3,0.2,47.815200000000004
Office Supplies,Appliances,203.88000000000002,5,0.2,20.387999999999998
Office Supplies,Binders,14.301000000000002,7,0.7,-10.487400000000001
Office Supplies,Storage,718.6400000000001,10,0.2,-161.69400000000005
Furniture,Furnishings,61.1,5,0.0,18.32999999999999
Office Supplies,Appliances,28.08,3,0.2,5.265000000000001
Office Supplies,Art,10.496,4,0.2,1.1807999999999983
Office Supplies,Binders,39.92,2,0.2,12.973999999999997
Office Supplies,Appliances,77.58,9,0.0,20.1708
Office Supplies,Storage,269.35999999999996,7,0.0,70.03359999999999
Office Supplies,Labels,5.76,2,0.0,2.8224
Office Supplies,Art,109.9,5,0.0,32.97
Furniture,Furnishings,23.88,3,0.0,10.507200000000001
Office Supplies,Paper,26.2,4,0.0,12.052
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Technology,Accessories,234.95000000000002,5,0.0,32.89300000000001
Office Supplies,Storage,118.25,5,0.0,34.2925
Office Supplies,Paper,4.28,1,0.0,1.9259999999999997
Technology,Accessories,26.849999999999998,3,0.0,5.101499999999997
Technology,Machines,3357.6000000000004,3,0.2,377.72999999999956
Office Supplies,Labels,8.26,2,0.0,3.7996
Technology,Machines,2973.32,7,0.2,334.4984999999996
Office Supplies,Storage,104.79,7,0.0,29.341200000000008
Technology,Phones,775.7280000000001,6,0.2,58.17960000000002
Furniture,Bookcases,89.06639999999999,1,0.32,-17.027400000000007
Office Supplies,Art,175.44,6,0.2,52.632000000000005
Technology,Phones,438.336,4,0.2,-87.66720000000004
Furniture,Chairs,215.544,4,0.3,-58.50480000000002
Office Supplies,Envelopes,55.584,6,0.2,20.844
Furniture,Chairs,127.38599999999998,2,0.3,-25.477199999999982
Furniture,Chairs,248.43,5,0.3,-17.744999999999976
Office Supplies,Appliances,11.647999999999998,4,0.8,-30.867200000000004
Furniture,Chairs,85.246,2,0.3,-1.217800000000004
Office Supplies,Art,20.64,5,0.2,2.3219999999999974
Furniture,Furnishings,148.02,3,0.0,41.44560000000001
Office Supplies,Storage,33.29,1,0.0,7.989599999999999
Office Supplies,Paper,204.95000000000002,5,0.0,100.4255
Furniture,Chairs,526.3439999999999,4,0.3,-75.19199999999998
Furniture,Furnishings,41.96,2,0.0,10.909600000000001
Furniture,Chairs,451.15199999999993,3,0.2,0.0
Office Supplies,Binders,31.504000000000005,11,0.2,11.026399999999999
Office Supplies,Envelopes,30.672,3,0.2,9.585
Technology,Copiers,1079.9759999999999,4,0.4,125.9971999999999
Furniture,Chairs,161.568,2,0.2,-28.27440000000002
Office Supplies,Binders,2.9339999999999993,3,0.8,-4.987800000000002
Technology,Accessories,18.528000000000002,2,0.2,4.4004
Office Supplies,Storage,670.7520000000001,3,0.2,-125.76600000000005
Furniture,Furnishings,64.96,5,0.6,-43.847999999999985
Technology,Accessories,41.94,2,0.0,15.098399999999998
Office Supplies,Paper,11.96,2,0.0,5.8604
Office Supplies,Art,13.12,4,0.0,3.8047999999999984
Office Supplies,Storage,535.41,3,0.0,160.62299999999993
Furniture,Furnishings,72.78,3,0.6,-70.9605
Office Supplies,Paper,36.839999999999996,3,0.0,17.314799999999998
Office Supplies,Labels,87.71,7,0.0,41.223699999999994
Furniture,Tables,562.2925000000001,7,0.45,-255.5875000000001
Furniture,Furnishings,56.52,9,0.0,21.477600000000002
Office Supplies,Art,11.264000000000001,8,0.2,1.2671999999999994
Office Supplies,Storage,284.08000000000004,10,0.2,24.857
Office Supplies,Paper,18.496000000000002,4,0.2,6.7048000000000005
Office Supplies,Labels,14.73,3,0.0,7.2177
Office Supplies,Storage,186.54,3,0.0,50.36580000000001
Furniture,Tables,557.728,4,0.2,6.971599999999995
Technology,Phones,159.96800000000002,4,0.2,-31.99360000000003
Office Supplies,Appliances,471.90000000000003,6,0.0,155.72699999999998
Office Supplies,Art,3.52,2,0.0,1.6896
Office Supplies,Paper,49.12,4,0.0,23.086399999999998
Office Supplies,Labels,20.16,7,0.0,9.8784
Office Supplies,Binders,10.68,2,0.0,5.0196
Furniture,Bookcases,141.96,2,0.0,39.7488
Office Supplies,Storage,32.48,2,0.0,4.872
Office Supplies,Paper,20.04,3,0.0,9.6192
Technology,Copiers,13999.96,4,0.0,6719.980799999999
Technology,Accessories,238.0,2,0.0,38.08000000000001
Office Supplies,Paper,61.96,2,0.0,27.881999999999998
Furniture,Tables,239.37199999999996,2,0.3,-23.93719999999999
Technology,Accessories,595.0,5,0.0,95.20000000000003
Office Supplies,Paper,16.032,3,0.2,5.611199999999999
Technology,Accessories,199.75,5,0.0,87.89000000000001
Furniture,Chairs,227.96,2,0.0,36.473600000000005
Office Supplies,Appliances,293.52,6,0.0,76.3152
Technology,Phones,307.98,2,0.0,89.31419999999997
Furniture,Furnishings,96.96000000000001,6,0.0,33.93599999999999
Office Supplies,Binders,117.48800000000001,7,0.2,41.12079999999999
Office Supplies,Binders,11.952000000000002,3,0.2,4.1832
Furniture,Bookcases,512.499,3,0.15,-30.147000000000048
Furniture,Tables,863.128,7,0.2,-32.367300000000085
Furniture,Tables,2036.8600000000001,7,0.0,366.6347999999999
Furniture,Chairs,449.56800000000004,2,0.2,-73.05480000000007
Technology,Accessories,108.96000000000001,3,0.0,32.68799999999999
Office Supplies,Art,264.18,7,0.0,68.6868
Office Supplies,Labels,2.88,1,0.0,1.4112
Office Supplies,Binders,41.904,6,0.2,14.142599999999996
Office Supplies,Storage,23.92,4,0.0,4.066399999999998
Office Supplies,Paper,156.512,4,0.2,52.82279999999999
Office Supplies,Storage,128.34,6,0.0,37.218599999999995
Technology,Accessories,474.95,5,0.0,142.48499999999993
Technology,Copiers,999.98,2,0.0,449.991
Furniture,Tables,277.5,4,0.5,-188.7
Furniture,Tables,1252.704,8,0.4,-480.20320000000027
Technology,Phones,110.97,5,0.4,-24.043499999999995
Furniture,Furnishings,22.608,3,0.6,-10.173599999999997
Furniture,Furnishings,1.8920000000000003,1,0.6,-0.9932999999999996
Office Supplies,Paper,63.312,3,0.2,20.576399999999996
Office Supplies,Envelopes,7.824,1,0.2,2.9339999999999997
Furniture,Chairs,170.072,4,0.3,-12.147999999999996
Office Supplies,Paper,62.82000000000001,9,0.0,29.5254
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Binders,7.38,1,0.0,3.6162
Office Supplies,Paper,38.88,6,0.0,18.6624
Furniture,Furnishings,187.76,4,0.0,76.9816
Office Supplies,Binders,6.048000000000001,7,0.7,-4.233600000000001
Office Supplies,Appliances,98.352,3,0.2,9.835199999999993
Furniture,Furnishings,335.744,2,0.2,25.180800000000005
Office Supplies,Paper,8.96,2,0.0,4.3904000000000005
Technology,Accessories,89.568,4,0.2,-1.119600000000009
Office Supplies,Art,71.96,5,0.2,7.1960000000000015
Office Supplies,Paper,15.552000000000003,3,0.2,5.4432
Office Supplies,Binders,10.429999999999996,5,0.8,-18.2525
Office Supplies,Storage,72.784,1,0.2,-18.196
Office Supplies,Storage,67.15,5,0.0,16.7875
Technology,Phones,549.98,2,0.0,142.9948
Furniture,Furnishings,11.82,3,0.0,4.728
Technology,Machines,4643.8,4,0.0,2229.024
Furniture,Chairs,577.764,2,0.1,115.5528
Furniture,Tables,191.5155,1,0.45,-76.6062
Office Supplies,Art,2.624,1,0.2,0.4263999999999998
Office Supplies,Binders,1369.7640000000001,6,0.7,-913.1759999999999
Office Supplies,Storage,294.368,4,0.2,-58.873600000000025
Office Supplies,Appliances,81.568,2,0.2,7.1372000000000035
Furniture,Furnishings,44.46000000000001,5,0.6,-17.783999999999992
Office Supplies,Storage,314.088,3,0.2,19.630499999999998
Office Supplies,Binders,6.336000000000001,4,0.7,-4.646399999999998
Office Supplies,Paper,10.48,1,0.2,3.7989999999999995
Office Supplies,Binders,2.4690000000000003,1,0.7,-1.8106
Office Supplies,Binders,3.2640000000000007,2,0.7,-2.2847999999999997
Office Supplies,Fasteners,4.344,3,0.2,0.8687999999999998
Furniture,Furnishings,31.776000000000003,3,0.6,-19.065600000000007
Office Supplies,Labels,4.928000000000001,2,0.2,1.7247999999999997
Office Supplies,Binders,1.7879999999999996,3,0.8,-3.0396
Office Supplies,Fasteners,15.072000000000001,4,0.2,-3.7680000000000002
Office Supplies,Storage,12.624,2,0.2,-2.524800000000002
Office Supplies,Paper,185.88,6,0.0,83.64599999999999
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Paper,189.7,10,0.0,91.05599999999998
Office Supplies,Paper,40.99,1,0.0,20.0851
Furniture,Furnishings,82.64,2,0.0,7.437600000000003
Office Supplies,Storage,31.02,2,0.0,8.0652
Technology,Accessories,89.97,3,0.0,37.787400000000005
Office Supplies,Art,35.97,3,0.0,9.711899999999998
Furniture,Bookcases,1266.86,7,0.0,291.37779999999987
Office Supplies,Storage,169.45,5,0.0,42.3625
Office Supplies,Storage,40.68,2,0.0,0.40679999999999694
Office Supplies,Supplies,3.3280000000000003,2,0.2,0.4159999999999997
Furniture,Tables,933.2620000000001,4,0.45,-458.1468
Furniture,Chairs,2803.92,5,0.2,0.0
Office Supplies,Storage,4.768,2,0.2,-0.7748000000000006
Office Supplies,Paper,6.672000000000001,1,0.2,2.502
Office Supplies,Art,4.4479999999999995,2,0.2,1.1119999999999999
Furniture,Furnishings,43.93600000000001,4,0.2,6.041199999999996
Office Supplies,Binders,23.744,2,0.2,8.3104
Technology,Accessories,357.0,3,0.0,57.12000000000002
Technology,Phones,806.336,8,0.2,50.396000000000015
Furniture,Furnishings,85.44,3,0.0,31.612800000000004
Office Supplies,Storage,344.90999999999997,3,0.0,10.347300000000004
Office Supplies,Appliances,70.96999999999998,5,0.8,-191.619
Office Supplies,Art,36.784,2,0.2,3.6784000000000017
Technology,Phones,743.9879999999999,2,0.4,-123.9980000000001
Office Supplies,Binders,11.211999999999998,2,0.8,-16.818000000000005
Furniture,Furnishings,4.712,2,0.6,-1.8847999999999994
Office Supplies,Appliances,180.97999999999996,5,0.8,-470.548
Office Supplies,Storage,60.416,2,0.2,6.0416000000000025
Technology,Copiers,299.99,1,0.0,89.99699999999999
Office Supplies,Paper,192.16,4,0.0,92.23679999999999
Technology,Phones,242.624,8,0.2,27.295199999999973
Office Supplies,Storage,46.74,3,0.0,11.684999999999999
Technology,Accessories,174.95000000000002,5,0.0,12.246500000000005
Office Supplies,Binders,100.70400000000001,6,0.2,37.763999999999996
Office Supplies,Paper,368.91,9,0.0,180.76590000000002
Office Supplies,Binders,8.02,1,0.0,3.769399999999999
Office Supplies,Storage,171.04,4,0.0,44.4704
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Binders,13.092000000000002,4,0.7,-10.037199999999999
Office Supplies,Appliances,122.94,3,0.0,30.734999999999992
Office Supplies,Binders,35.448,7,0.2,12.8499
Technology,Phones,19.98,2,0.0,5.194800000000001
Furniture,Tables,69.375,1,0.5,-47.175
Office Supplies,Supplies,31.680000000000003,4,0.2,2.7719999999999994
Technology,Phones,2003.1680000000001,4,0.2,250.39599999999984
Office Supplies,Art,9.344,2,0.2,3.1535999999999995
Furniture,Chairs,2563.056,8,0.1,313.2623999999997
Furniture,Chairs,387.136,4,0.2,4.839199999999991
Office Supplies,Art,3.4240000000000004,1,0.2,0.2996000000000001
Office Supplies,Storage,1085.42,7,0.0,282.2092
Office Supplies,Paper,43.056000000000004,9,0.2,15.6078
Office Supplies,Binders,3.762,3,0.7,-2.758799999999999
Office Supplies,Binders,34.86000000000001,2,0.7,-26.726000000000006
Office Supplies,Storage,432.456,3,0.2,32.434200000000004
Office Supplies,Storage,675.0600000000001,3,0.0,87.7578
Office Supplies,Envelopes,65.232,3,0.2,22.0158
Furniture,Chairs,207.0,3,0.2,25.87499999999997
Technology,Machines,600.53,2,0.3,137.26399999999995
Office Supplies,Art,59.903999999999996,2,0.2,14.227200000000003
Technology,Accessories,637.44,8,0.2,135.45599999999996
Furniture,Furnishings,51.75600000000001,3,0.6,-33.6414
Office Supplies,Paper,31.104000000000006,6,0.2,10.8864
Office Supplies,Art,47.96,5,0.2,4.196499999999995
Technology,Accessories,158.928,7,0.2,41.718599999999995
Office Supplies,Appliances,211.248,6,0.2,15.843599999999995
Office Supplies,Supplies,5.5520000000000005,2,0.2,-1.0410000000000006
Office Supplies,Labels,2.952,1,0.2,0.9963
Office Supplies,Binders,10.332000000000003,3,0.7,-7.576799999999999
Office Supplies,Binders,18.368000000000002,4,0.2,5.9696
Technology,Phones,299.9,2,0.0,74.975
Office Supplies,Envelopes,26.55,9,0.0,12.744
Technology,Accessories,111.98,2,0.0,26.875200000000007
Furniture,Furnishings,4.928000000000001,2,0.2,0.7391999999999994
Office Supplies,Labels,11.784,3,0.2,4.271699999999999
Office Supplies,Art,7.98,3,0.0,2.0747999999999998
Office Supplies,Envelopes,180.96,2,0.0,81.432
Technology,Accessories,1649.95,5,0.0,659.98
